"Data Year","Data Year (cat)",Country,Region,Gender,Age,"Age (cat)",Handedness,Height,"Right foot length","Arm span","Languages spoken","Travel method to school","Travel time to school","Reaction time","Memory time","Favourite physical activity","Reducing pollution",Recycling,"Conserving water","Conserving energy","Owning a computer","Access to the internet","Left foot length","Longer foot","Index finger length","Ring finger length","Long finger left hand","Birth month","Favorite season",Allergies,Vegetarian,"Favorite food",Beverage,"Favorite school subject","Sleep hours (school night)","Sleep hours (non-school night)","Home occupants","Home internet access","Communication with friends","Text messages sent yesterday","Text messages received yesterday","Hanging out with friends","Talking on the phone","Doing homework","Doing things with family","Playing sports/outdoor games or activities","Playing computer/video games","Using social networking web sites","Sending/receiving text, SMS, or computer instant messages","Using the computer/internet","Watching TV","Paid work","Housework/Jobs at home","Schoolwork pressure","Planned education level","Favorite music",Superpower,"Preferred status","Role model type","Charity donation"
2014,[2014],USA,MA,Male,0,,Right-Handed,175,25,177,2,Walk,0,0,43,Other,800,900,800,800,900,999,26,"Left foot",81,84,"Ring finger",June,Summer,Yes,No,Meat,Milk,,5,10,4,"Yes - broadband connection","Internet chat or instant messaging",0,0,38,2,8,0,10,8,10,7,16,4,0,0,"Very little","Graduate degree",Reggae,Fly,Rich,"Business person",Health
2013,[2013],USA,MA,Male,11,[11],Right-Handed,148,22,146,2,Car,15,0.484,53,Baseball/Softball,1000,900,900,900,1000,1000,22,"Same length",65,60,"Index finger",July,Summer,No,Yes,Seafood,Milk,"Physical education",11,9,3,"Yes - broadband connection",Telephone,3,5,38,3,7,2,3,6,6,2,12,14,5,5,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,Friend,"Arts, culture, sports"
2015,[2015],USA,CA,Female,14,[14],Ambidextrous,163,25,157,1,Bus,17,0.368,41,Swimming,390,190,900,80,550,780,25,"Same length",80,70,"Index finger",May,Winter,Yes,No,Pizza/Pasta,Water,English,7,11,4,"Yes - other","Text messaging",59,77,30,4,5,20,9,1,8,10,1,0,0,6,"A lot","Graduate degree","Punk rock",Telepathy,Famous,"Business person","International aid"
2014,[2014],USA,NJ,Female,17,[17],Left-Handed,170,25.5,173,1,Walk,7,0.32,35,Bowling,500,500,500,500,750,1000,25,"Right foot",82,76,"Index finger",May,Summer,Yes,No,"Rice/Noodle dishes",Water,Art,6,10,5,"Yes - broadband connection","Text messaging",150,150,15,1,1,10,1,0,30,30,30,5,10,1,Some,"Graduate degree",Country,Invisibility,Happy,Relative,Religious
2014,[2014],USA,IL,Male,12,[12],Right-Handed,152,23,144,1,Car,5,0.326,43,Basketball,1000,1000,150,500,0,0,23,"Same length",70,60,"Index finger",July,Summer,Yes,No,Meat,Water,"Physical education",9,10,5,"Yes - other","In person",0,5,4,0,5,3,6,4,0,0,1,4,0,0,Some,"Graduate degree",Other,Fly,Healthy,Relative,Health
2013,[2013],USA,MI,Female,16,[16],Right-Handed,178,25,175,2,Car,8,0.438,50,Golf,626,626,128,572,102,225,25,"Same length",77,82,"Ring finger",September,Fall,No,No,"No favorite","Sports drink",Languages,7,10,4,"Yes - other","Text messaging",20,25,8,1,9,5,12,1,3,2,2,7,5,1,"A lot","Graduate degree",Pop,"Freeze time",Rich,Other,"International aid"
2015,[2015],USA,OK,Female,17,[17],,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2013,[2013],USA,MI,Female,17,[17],Right-Handed,168,23,168,1,Car,22,0.381,41,Other,588,588,759,759,556,717,23,"Same length",74,80,"Ring finger",January,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)",History,8,10,3,"Yes - broadband connection","Text messaging",100,100,15,0,15,1,1,1,5,70,21,35,0,0,Some,"Graduate degree",Pop,Fly,Rich,Teacher,"International aid"
2015,[2015],USA,KS,Male,17,[17],Right-Handed,176,26,173,2,Car,7,0.331,37,Basketball,900,800,850,700,700,900,26,"Same length",80,75,"Index finger",June,Fall,No,No,Meat,Water,Science,6,9,4,"Yes - broadband connection","Cell phone",300,300,5,0,10,7,5,15,10,20,40,0,0,0,"A lot","Graduate degree",Pop,Fly,Happy,"Sports person",Environment
2012,[2012],USA,CA,Male,16,[16],Left-Handed,169,23,169,2,Car,5,0.264,43,Basketball,300,300,500,400,950,940,23,"Same length",73,67,"Index finger",September,Fall,No,No,Meat,Water,"Mathematics and statistics",8,10,4,"Yes - broadband connection","Cell phone",15,20,10,1,16,10,4,18,6,2,30,3,0,5,Some,"Graduate degree",Techno/Electronic,"Freeze time",Happy,Other,Health
2012,[2012],USA,SC,Male,17,[17],Right-Handed,185,27,179,1,Car,3,0.399,41,"Football (American)",700,600,300,500,500,900,26,"Right foot",74,76,"Ring finger",October,Fall,Yes,No,Meat,Water,Science,8,10,4,"Yes - broadband connection","Text messaging",100,100,2,1,5,12,15,1,3,1,2,3,0,2,"Very little","Graduate degree",Country,Fly,Healthy,"Coach or club leader",Religious
2012,[2012],USA,NE,Male,14,[14],Right-Handed,168,27,166,1,Car,12,0.426,50,Baseball/Softball,700,600,800,500,700,700,27,"Same length",90,100,"Ring finger",April,Spring,No,No,Meat,"Sports drink","Mathematics and statistics",7,10,4,"Yes - broadband connection","Text messaging",50,70,8,1,5,6,6,1,1,5,1,1,0,2,"Very little","Graduate degree",Country,Fly,Healthy,"Sports person",Health
2015,[2015],USA,CA,Male,12,[12],,142,15.24,142,0,,0,0,0,,0,0,0,,0,0,15,"Same length",,,,,,,,,,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2012,[2012],USA,MI,Female,17,[17],Right-Handed,162,25,159,1,Bus,20,0.3,30,Other,1000,800,800,800,0,500,24,"Right foot",70,70,"Same length",May,Fall,No,No,Seafood,"Sports drink","Mathematics and statistics",7,9,3,"Yes - broadband connection","Text messaging",0,0,10,20,14,15,20,8,25,50,21,3,0,7,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Doctor or nurse",Health
2015,[2015],USA,WA,Female,17,[17],Right-Handed,166,23.5,184,1,Bus,50,0.396,49,Other,657,700,400,400,800,800,24,"Same length",75,70,"Index finger",August,Spring,Yes,No,Seafood,Water,English,6,12,7,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",44,30,24,1,3,8,16,4,60,10,60,0,10,10,"A lot","Graduate degree","Punk rock",,Famous,Other,"International aid"
2014,[2014],USA,NM,Male,17,[17],Right-Handed,152,20.2,131,1,Car,15,0,43,Cycling,200,500,400,700,300,600,21,"Left foot",,,,July,Fall,Yes,No,Meat,"Soft drink (caffeinated)","Physical education",6,9,5,"Yes - broadband connection","Text messaging",100,200,24,3,6,29,30,2,10,20,15,7,30,4,"Very little",Other,Country,"Freeze time",Rich,"Business person","Wildlife, animals"
2014,[2014],USA,NY,Female,15,[15],Ambidextrous,160,22,154,2,Bus,35,0.346,42,Gymnastics,0,0,0,0,0,0,21,"Right foot",91,95,"Ring finger",February,Summer,No,No,Salads,"Soft drink (caffeinated)",Science,0,,3,"Yes - broadband connection","Text messaging",300,306,90,0,0,2,3,0,0,0,0,0,3,0,"Very little","Undergraduate degree",Country,Telepathy,Happy,Relative,"Education/Youth development"
2014,[2014],USA,IA,Male,17,[17],Right-Handed,189,26,189,1,Car,5,0.564,35,None,678,768,785,756,700,1000,27,"Left foot",100,100,"Same length",October,Summer,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",3,,4,"Yes - broadband connection","Text messaging",10,10,50,1,2,0,0,78,1,2,60,40,32,3,"Very little","Graduate degree",Other,Telepathy,Rich,Relative,Other
2014,[2014],USA,OH,Female,9,[.-9],Right-Handed,136,17,128,1,Car,2,0,51,Soccer,500,1000,1000,500,100,10,16,"Right foot",70,60,"Index finger",June,Fall,,,Meat,Water,English,10,8,4,"Yes - broadband connection","In person",0,0,7,1,4,8,6,1,0,1,1,4,1,2,Some,"Graduate degree",Pop,Fly,Happy,"Business person","Education/Youth development"
2014,[2014],USA,GU,Female,13,[13],Right-Handed,166,25,177,2,Car,10,0,0,"Martial Arts",50,100,100,1000,1000,1000,25,"Same length",71,88,"Ring finger",June,Summer,Yes,No,Salads,"Sports drink","Social studies",8,5,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",25,15,10,3,1,24,5,3,24,24,24,2,5,3,Some,"Graduate degree",Reggae,"Super strength",Rich,Other,"Arts, culture, sports"
2011,[2011],USA,NY,Male,10,[10],Right-Handed,156,24,162,2,Bus,5,0.21,43,Baseball/Softball,500,600,700,,200,300,25,"Left foot",70,80,"Ring finger",March,Summer,Yes,No,Other,"Sports drink","Physical education",8,7,4,"Yes - other","In person",30,20,7,0,1,3,7,2,0,1,1,1,0,1,None,"Graduate degree",Pop,Fly,Happy,Relative,"International aid"
2015,[2015],USA,TX,Male,11,[11],Left-Handed,190,21,190,0,,0,0,0,,0,0,0,,0,0,21,"Same length",,,,,,,,,,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,[2014],USA,MI,Female,17,[17],Right-Handed,163,23,168,2,Car,2,0.952,37,Swimming,59,5,80,169,1,60,25,"Left foot",75,85,"Ring finger",June,Summer,No,No,"Rice/Noodle dishes","Sports drink",Languages,9,10,4,"Yes - other","Text messaging",100,100,10,1,2,10,1,0,10,10,5,5,10,2,Some,"High school",Pop,Telepathy,Healthy,Friend,Health
2011,[2011],USA,NY,Male,17,[17],Right-Handed,175,27,179,2,Car,10,0.4,0,Soccer,50,100,50,,1000,1000,27,"Same length",100,107,"Ring finger",April,Winter,No,No,"Rice/Noodle dishes",Water,Other,6,12,3,"Yes - broadband connection","Text messaging",80,85,10,1,2,5,3,0,20,20,40,0,8,0,Some,Other,Gospel,"Freeze time",Happy,"Religious figure","International aid"
2013,[2013],USA,PA,Female,10,[10],Right-Handed,145,21,120,3,Car,5,0.311,40,"Martial Arts",1000,1000,1000,1000,500,500,20,"Right foot",80,60,"Index finger",January,Winter,No,No,Fruit,Juice,"Physical education",10,12,6,"Yes - broadband connection","Cell phone",0,0,2,1,1,4,1,1,1,0,1,1,0,1,Some,Other,Pop,Fly,Happy,Relative,Environment
2015,[2015],USA,MA,Female,17,[17],Right-Handed,160,25,152,1,Walk,30,0.427,44,Dancing,600,200,500,400,0,300,23,"Right foot",60,70,"Ring finger",January,Spring,No,No,"No favorite",Juice,Science,9,9,6,"Yes - other","Text messaging",100,200,35,14,7,0,0,0,84,84,36,0,20,0,Some,"Graduate degree",Pop,"Freeze time",Happy,Friend,Health
2011,[2011],USA,NM,Male,17,[17],Right-Handed,179,25,193,2,Car,11,0.235,53,"Football (American)",433,497,818,,770,754,24,"Right foot",90,90,"Same length",February,Summer,No,No,Other,Other,History,0,,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,4,4,4,4,4,4,4,4,4,4,4,4,"A lot","Graduate degree","Heavy metal","Freeze time",Happy,Other,Other
2010,[2010],USA,SC,Female,17,[17],Right-Handed,170,27,170,1,Bus,15,0,0,Basketball,5,5,5,,1000,1000,27,"Same length",76.2,76.2,"Same length",April,Summer,Yes,No,"No favorite","Sports drink",Other,8,,7,"Yes - broadband connection","Text messaging",200,250,10,12,1,24,4,0,6,24,24,8,0,1,None,"Undergraduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Other
2011,[2011],USA,OH,Female,10,[10],Left-Handed,140,22,140,1,Car,0,0,54,Soccer,900,1000,900,,0,0,22,"Same length",70,70,"Same length",March,Summer,No,No,Pizza/Pasta,Water,Art,10,8,4,"Yes - broadband connection","In person",0,0,7,0,1,1,3,0,0,0,0,1,0,0,Some,"Graduate degree",Pop,Telepathy,Healthy,Relative,Environment
2015,[2015],USA,NY,Male,13,[13],,159,24.5,148,1,Bus,45,0.332,74,Soccer,818,471,561,807,53,422,22,"Right foot",,,,October,Summer,No,No,Other,Water,"Mathematics and statistics",8,6,6,"Yes - broadband connection","In person",0,0,10,10,10,10,10,10,10,10,5,1,1,10,"Very little","Graduate degree","Rock and roll",Fly,Happy,Relative,Other
2015,[2015],USA,MA,Female,17,[17],Right-Handed,166,24,186,1,Car,15,0.419,53,Basketball,1000,1000,1000,1000,100,1000,24,"Same length",80,80,"Same length",February,Fall,Yes,No,Meat,"Soft drink (non-caffeinated)",History,6,10,4,"Yes - broadband connection","Text messaging",100,100,10,5,5,4,2,0,2,10,5,4,5,2,"A lot","High school","Rap/Hip hop",Fly,Rich,Relative,"Education/Youth development"
2013,[2013],USA,TX,Male,17,[17],Right-Handed,183,28,179,1,Car,7,0.24,45,Swimming,0,0,0,0,1000,1000,27,"Right foot",90,80,"Index finger",February,Winter,No,No,Pizza/Pasta,Water,Other,8,,3,"Yes - other","Internet chat or instant messaging",8,9,0,0,0,0,0,0,0,0,0,0,0,0,None,"High school","Heavy metal",Invisibility,Rich,Other,Other
2013,[2013],USA,PA,Female,0,,Right-Handed,175,25,177,1,Car,25,0.328,31,Basketball,749,786,936,685,999,1000,25,"Same length",70,70,"Same length",June,Summer,No,No,Pizza/Pasta,,History,6,10,4,"Yes - other","Text messaging",15,10,40,1,18,5,4,0,2,5,20,25,0,5,"A lot","Graduate degree",Pop,Invisibility,Rich,Relative,Health
2011,[2011],USA,TX,Female,17,[17],Right-Handed,158,23,162,2,Car,10,0.25,0,Swimming,400,800,500,,1000,1000,23,"Same length",80,85,"Ring finger",July,Fall,No,No,Poultry,Water,Music,8,6,6,"Yes - broadband connection","Text messaging",150,125,8,3,15,20,16,10,48,60,50,30,18,5,Some,"Undergraduate degree",Pop,Telepathy,Happy,Friend,"Arts, culture, sports"
2010,[2010],USA,UT,Male,15,[15],Right-Handed,174,26,178,1,Skateboard/Scooter/Rollerblade,10,0.25,46,Skateboarding/Rollerblading,250,299,650,,1000,1000,26,"Same length",110,110,"Same length",March,Spring,Yes,No,Desserts,"Energy drink",Music,6,,2,"No internet connection","Text messaging",3,3,10,4,0,3,100,0,1,0,10,0,20,3,Some,"Some college",Other,"Freeze time",Happy,"Musician or singer",Other
2014,[2014],USA,MI,Female,17,[17],Right-Handed,157,22,154,1,Car,10,0.527,46,Running/Jogging,100,50,0,100,1000,1000,23,"Left foot",60,80,"Ring finger",February,Summer,Yes,No,"No favorite",Water,English,6,8,4,"Yes - broadband connection","In person",10,10,10,2,10,1,1,0,10,10,20,7,10,2,"Very little","Graduate degree",Other,Invisibility,Happy,Friend,Health
2015,[2015],USA,GA,Female,16,[16],Right-Handed,168,23,143,1,Car,20,0.288,46,Golf,999,999,999,999,1000,1000,23,"Same length",80,85,"Ring finger",May,Fall,Yes,No,Pizza/Pasta,Water,"Physical education",7,7,3,"Yes - broadband connection","Text messaging",27,34,14,2,3,24,55,1,6,12,3,2,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Community leader or elder",Religious
2014,[2014],USA,GA,Male,16,[16],Right-Handed,173,25,186,1,Car,0,0.89,45,Other,100,50,300,600,300,400,24,"Right foot",83,83,"Same length",March,Summer,Yes,No,Meat,Tea,"Mathematics and statistics",8,9,3,"Yes - broadband connection","In person",15,20,20,1,5,10,20,0,7,3,3,0,0,2,Some,"Graduate degree",Country,"Freeze time",Healthy,Relative,Health
2013,[2013],USA,IL,Female,11,[11],Right-Handed,153,23,132,1,Car,5,0,65,Soccer,300,400,300,500,600,900,23,"Same length",65,60,"Index finger",September,Winter,No,No,Meat,Milk,Art,8,7,4,"Yes - broadband connection","In person",80,85,3,1,7,4,10,1,1,4,5,6,1,2,Some,"Graduate degree",Pop,Fly,Happy,"Sports person","International aid"
2013,[2013],USA,NC,Male,17,[17],Right-Handed,174,24,171,1,Car,5,0.416,37,Soccer,800,800,800,800,600,600,24,"Same length",65,75,"Ring finger",March,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Music,7,9,5,"Yes - broadband connection","Text messaging",40,45,10,0,2,3,2,15,3,60,20,20,20,1,"A lot","Graduate degree",Other,"Freeze time",Happy,"Musician or singer","Wildlife, animals"
2014,[2014],USA,MD,Female,16,[16],Right-Handed,151,15,135,1,Bus,35,0.295,46,Soccer,1000,1000,700,1000,200,1000,15,"Same length",70,80,"Ring finger",November,Summer,No,No,Meat,Water,"Physical education",5,10,4,"Yes - broadband connection","Text messaging",5,5,0,4,1,2,1,0,5,5,0,6,15,2,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Healthy,Friend,Health
2012,[2012],USA,SC,Female,16,[16],Right-Handed,173,22,173,1,Car,25,0.518,34,Baseball/Softball,738,738,738,749,564,568,23,"Left foot",75,72,"Index finger",October,Fall,Yes,No,Breads/Sandwiches,"Soft drink (caffeinated)",Science,6,10,5,"Yes - broadband connection","Text messaging",25,30,5,3,15,3,3,0,7,15,10,4,0,12,"A lot",Other,Other,"Freeze time",Happy,Relative,Health
2013,[2013],USA,CA,Female,17,[17],Right-Handed,154,22,150,2,Car,12,0.415,40,Dancing,1000,1000,1000,1000,1000,1000,23,"Left foot",64,64,"Same length",July,Summer,Yes,No,Soups,Water,"Mathematics and statistics",7,10,2,"Yes - other","Text messaging",35,40,70,3,25,5,10,5,4,40,30,2,0,5,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,Actor,"Wildlife, animals"
2012,[2012],USA,OH,Male,12,[12],Right-Handed,150,22,156,3,Car,10,0.317,54,"Football (American)",471,476,551,684,947,941,23,"Left foot",70,80,"Ring finger",December,Winter,No,No,Meat,"Soft drink (caffeinated)",Languages,9,13,4,"Yes - broadband connection","In person",200,180,10,0,1,2,5,1,1,3,1,2,0,1,Some,"Some college","Rap/Hip hop","Super strength",,"Sports person","Wildlife, animals"
2013,[2013],USA,DE,Male,0,,Right-Handed,175,27.9,173,2,Car,25,0.234,27,Lacrosse,0,0,0,0,1000,1000,23,"Right foot",,,,,,,,,,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2015,[2015],USA,TX,Male,11,[11],Right-Handed,150,0,150,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2015,[2015],USA,VT,Male,15,[15],Right-Handed,189,27,196,1,Car,5,0.692,43,"Football (American)",600,700,200,700,999,998,27,"Same length",85,90,"Ring finger",July,Fall,Yes,No,Salads,Water,"Mathematics and statistics",8,9,4,"Yes - broadband connection","Text messaging",5,5,6,1,15,15,5,7,7,3,6,6,0,3,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person",Health
2013,[2013],USA,CA,Female,12,[12],Right-Handed,0,0,0,2,Car,25,0.504,61,Dancing,150,1000,850,850,125,950,0,,,,,October,Summer,No,No,Pizza/Pasta,Water,Art,7,9,2,"Yes - other","Text messaging",100,200,0,0,0,0,5,10,0,0,0,10,0,2,Some,"Some college",Pop,Fly,Healthy,"Musician or singer",Health
2014,[2014],USA,WA,Male,16,[16],Right-Handed,211,29,231,2,Car,13,0.371,55,Basketball,100,300,200,200,10,100,29,"Same length",75,90,"Ring finger",December,Fall,No,No,Pizza/Pasta,Water,,7,7,2,"Yes - broadband connection","In person",0,0,13,0,5,1,10,1,5,0,1,3,10,1,"A lot","Some college","Rap/Hip hop","Freeze time",Happy,Other,"Education/Youth development"
2013,[2013],USA,MD,Female,17,[17],Right-Handed,165,23.5,165,1,Car,15,0.4,44,Lacrosse,476,642,374,176,856,941,21,"Right foot",101.6,101.6,"Same length",December,Summer,No,No,Salads,Water,Science,6,9,5,"Yes - broadband connection","Text messaging",20,25,80,1,5,14,10,0,5,10,10,5,0,1,Some,"Graduate degree",Country,Invisibility,Rich,Relative,Health
2012,[2012],USA,NC,Female,0,,Right-Handed,170,24,170,1,Walk,15,0.328,40,Other,850,900,950,950,200,300,23,"Right foot",70,70,"Same length",November,Fall,No,No,Meat,Water,Other,7,9,2,"Yes - other","Text messaging",200,200,60,2,0,23,1,0,20,0,6,4,20,6,None,"Graduate degree",Country,Fly,Rich,Relative,Health
2015,[2015],USA,MI,Male,17,[17],Right-Handed,183,12.5,183,1,Car,4,0.194,32,"Football (American)",1000,1000,1000,1000,500,1000,13,"Same length",95,105,"Ring finger",March,Fall,Yes,No,Seafood,Water,Art,10,7,4,"Yes - broadband connection","In person",0,0,5,5,5,5,5,5,5,5,5,5,5,5,"A lot","Graduate degree",Gospel,"Super strength",Rich,"Sports person","Wildlife, animals"
2013,[2013],USA,WI,Male,14,[14],Right-Handed,185,30,185,2,Bus,40,0.348,40,Swimming,802,150,5,96,1000,1000,27,"Right foot",80,80,"Same length",March,Summer,No,No,Meat,"Soft drink (caffeinated)","Physical education",7,10,3,"Yes - other","Text messaging",0,0,0,0,1,1,0,10,15,0,16,0,0,1,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,"Community leader or elder",Other
2015,[2015],USA,CA,Female,17,[17],Right-Handed,163,23,159,2,Car,50,0.418,43,Other,900,700,1000,800,500,600,23,"Same length",70,70,"Same length",April,Summer,Yes,No,Fruit,Water,Art,7,9,7,"Yes - broadband connection","Cell phone",100,90,5,1,3,5,2,2,1,5,3,2,0,1,Some,"Graduate degree",Pop,Fly,Happy,Other,"International aid"
2014,[2014],USA,GU,Female,12,[12],Right-Handed,147,22,148,3,Bus,10,0.616,45,Soccer,952,1000,914,1000,1000,1000,23,"Left foot",80,70,"Index finger",August,Summer,Yes,No,"No favorite","Powdered drink",Music,10,12,6,"Yes - broadband connection","In person",37,42,20,35,15,20,5,0,10,20,20,10,0,13,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Healthy,"Musician or singer","Arts, culture, sports"
2012,[2012],USA,PA,Male,17,[17],Left-Handed,171,26.5,185,1,Walk,3,0.349,47,Swimming,439,663,594,487,786,684,27,"Same length",90,75,"Index finger",April,Spring,No,No,Poultry,"Sports drink",History,9,11,5,"Yes - other","Text messaging",15,20,15,4,25,15,10,6,8,5,15,10,0,5,Some,"Undergraduate degree",Pop,Fly,Rich,Relative,"Education/Youth development"
2011,[2011],USA,MI,Male,17,[17],Right-Handed,154,34,154,1,Car,5,0.3,25,Baseball/Softball,800,500,1000,,1000,1000,34,"Same length",100,80,"Index finger",March,Summer,No,No,,"Sports drink",,6,10,3,"Yes - broadband connection","Text messaging",0,0,12,3,9,10,10,0,6,20,9,12,20,15,Some,"Graduate degree","Rap/Hip hop","Super strength",Rich,"Doctor or nurse",Health
2010,[2010],USA,CA,Male,17,[17],Right-Handed,190,30,190,3,Car,20,0.145,7,Swimming,1000,1000,1000,,0,0,30,"Same length",102,102,"Same length",March,Summer,Yes,No,"Rice/Noodle dishes",Water,Science,6,10,6,"No internet connection","In person",0,0,1,0,50,22,18,6,0,0,3,0,0,1,"A lot",Other,Classical,"Freeze time",Healthy,Relative,"Education/Youth development"
2015,[2015],USA,MT,Female,0,,Right-Handed,169,24,158,3,Car,7,0.403,31,Soccer,1000,1000,1000,1000,600,600,24,"Same length",85,95,"Ring finger",September,Spring,Yes,No,Fruit,Tea,Languages,8,6,4,"Yes - other","Text messaging",100,100,36,3,6,2,14,1,6,2,6,1,2,3,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,"Wildlife, animals"
2014,[2014],USA,GU,Female,11,[11],Right-Handed,145,25,145,0,,0,0,0,,0,0,0,,0,0,25,"Same length",,,,,,,,,,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2014,[2014],USA,GU,Male,15,[15],Ambidextrous,162,26,167,3,Car,25,0.423,49,Tennis,594,374,374,717,886,1000,26,"Same length",,,,October,Winter,No,No,"No favorite","Soft drink (caffeinated)",Science,7,9,7,"Yes - broadband connection","In person",4,40,5,2,10,10,3,7,1,1,5,5,0,7,Some,"Some college","Rap/Hip hop",Telepathy,Rich,Friend,Health
2015,[2015],USA,CA,Female,16,[16],Right-Handed,152,23,157,3,Walk,5,0,31,None,1000,900,900,1000,500,700,20,"Right foot",76,76,"Same length",September,Winter,Yes,No,"Rice/Noodle dishes",Juice,"Computers and technology",5,10,3,"Yes - dial-up connection","Internet chat or instant messaging",0,0,10,0,5,3,0,0,5,3,56,25,0,10,Some,"Graduate degree","Punk rock","Freeze time",,Relative,"International aid"
2015,[2015],USA,VA,Female,17,[17],Left-Handed,164,22,185,1,Car,15,0.507,50,Dancing,800,600,1000,900,500,1000,22,"Same length",65,70,"Ring finger",October,Fall,Yes,No,Pizza/Pasta,Water,Science,7,10,6,"Yes - other",,20,15,10,8,10,20,0,10,15,10,10,20,20,10,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Happy,Relative,"Wildlife, animals"
2011,[2011],USA,NY,Male,0,,Right-Handed,181,0,183,2,Car,9,0.453,35,Basketball,400,400,400,,1000,1000,0,,94,101,"Ring finger",December,Spring,No,No,Meat,Water,"Social studies",8,8,3,"Yes - broadband connection","Text messaging",50,50,5,1,20,3,3,0,3,1,3,12,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Politician,Health
